PID,MS Zoning,Lot Frontage,Lot Area,Street,Alley,Utilities,Neighborhood,Bldg Type,House Style,Overall Qual,Overall Cond,Year Built,Year Remodeled,Exter Qual,Exter Cond,Bsmt Unf Sqft,Total Bsmnt Sqft,Central Air,Living Area Sqft,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom,Kitchen,Total Rooms,Garage Type,Garage Yr Blt,Garage Cars,Garage Area,Garage Qual,Garage Cond,Paved Drive,Fence,SalePrice,Month,Year
907295020,RL,75,13125,Pave,,AllPub,CollgCr,1Fam,1Story,6,5,1997,1998,TA,TA,484.0,1478.0,Y,1493,1.0,0.0,2,0,3,1,7,Attchd,1997.0,2.0,508.0,TA,TA,Y,,208900.0,04,2008
905109130,RL,80,14000,Pave,,AllPub,ClearCr,1Fam,2Story,7,5,1996,1997,Gd,TA,105.0,1306.0,Y,2260,1.0,0.0,2,1,3,1,7,Attchd,1996.0,2.0,533.0,TA,TA,Y,,328000.0,04,2010
534403290,RL,80,8800,Pave,,AllPub,NAmes,1Fam,2Story,6,7,1964,1997,TA,Gd,431.0,845.0,Y,2154,0.0,0.0,2,1,5,1,8,Attchd,1964.0,2.0,539.0,TA,TA,Y,MnPrv,224500.0,07,2007
533212110,FV,24,2544,Pave,Pave,AllPub,Somerst,Twnhs,2Story,7,5,2005,2005,Gd,TA,600.0,600.0,Y,1223,0.0,0.0,2,1,2,1,4,Detchd,2005.0,2.0,480.0,TA,TA,Y,,147400.0,07,2006
528280150,RL,76,9967,Pave,,AllPub,Gilbert,1Fam,SLvl,7,5,2000,2000,TA,TA,384.0,384.0,Y,1430,0.0,0.0,2,1,3,1,8,BuiltIn,2000.0,2.0,400.0,TA,TA,Y,,170000.0,12,2007
535450070,RL,60,12144,Pave,,AllPub,NAmes,1Fam,1Story,5,7,1949,1950,Gd,TA,457.0,832.0,Y,1268,0.0,0.0,1,0,3,1,6,Attchd,1949.0,1.0,288.0,TA,TA,Y,,133000.0,09,2009
528235200,RL,59,9434,Pave,,AllPub,Gilbert,1Fam,SLvl,7,5,2004,2005,Gd,TA,384.0,384.0,Y,1374,0.0,0.0,2,1,3,1,6,BuiltIn,2004.0,2.0,400.0,TA,TA,Y,,170000.0,08,2009
908102170,RL,60,10044,Pave,,AllPub,Edwards,1Fam,1Story,5,6,1968,1968,TA,TA,126.0,1196.0,Y,1196,1.0,0.0,1,0,3,1,6,Attchd,1968.0,1.0,336.0,TA,TA,Y,MnPrv,144000.0,06,2010
908152080,RL,94,7819,Pave,,AllPub,Edwards,1Fam,SLvl,6,5,1976,1976,TA,TA,480.0,1029.0,Y,1117,1.0,0.0,1,0,3,1,6,Detchd,1976.0,2.0,672.0,TA,TA,Y,MnPrv,107000.0,03,2010
528172030,RL,-1,12568,Pave,,AllPub,NridgHt,1Fam,2Story,8,5,2007,2007,Gd,TA,226.0,895.0,Y,1818,1.0,0.0,2,1,3,1,8,Attchd,2007.0,3.0,774.0,TA,TA,Y,,281500.0,08,2007
527359030,RL,80,10400,Pave,,AllPub,NWAmes,1Fam,1Story,6,5,1976,1976,TA,TA,1444.0,1444.0,Y,1444,0.0,0.0,2,0,2,1,5,Attchd,1976.0,2.0,473.0,TA,TA,Y,GdWo,159900.0,04,2008
907410050,RL,79,9245,Pave,,AllPub,CollgCr,1Fam,2Story,7,5,2006,2006,Gd,TA,939.0,939.0,Y,1797,0.0,0.0,2,1,3,1,8,Attchd,2006.0,2.0,639.0,TA,TA,Y,,213500.0,04,2007
534427140,RL,75,7388,Pave,,AllPub,NAmes,1Fam,1Story,5,6,1959,2002,TA,TA,658.0,1063.0,Y,1327,1.0,0.0,1,0,3,1,7,Detchd,1974.0,2.0,624.0,TA,TA,Y,,150750.0,07,2007
528482090,FV,102,11143,Pave,,AllPub,Somerst,1Fam,2Story,8,5,2004,2005,Gd,TA,1580.0,1580.0,Y,2466,0.0,0.0,3,0,4,1,8,Attchd,2004.0,2.0,610.0,TA,TA,Y,,340000.0,12,2007
528174020,RL,34,3901,Pave,,AllPub,NridgHt,Twnhs,1Story,6,5,2005,2006,Gd,TA,436.0,1302.0,Y,1302,1.0,0.0,1,1,1,1,5,Attchd,2005.0,2.0,631.0,TA,TA,Y,,204000.0,08,2007
535152130,RL,-1,8050,Pave,,AllPub,NAmes,1Fam,1Story,5,5,1959,1959,TA,TA,125.0,1143.0,Y,1143,1.0,0.0,1,0,3,1,6,Attchd,1959.0,1.0,308.0,TA,TA,Y,GdPrv,136000.0,05,2010
527425025,RL,-1,17199,Pave,,AllPub,NAmes,1Fam,1Story,4,7,1961,1961,TA,Gd,600.0,914.0,Y,914,0.0,0.0,1,0,2,1,4,Basment,1961.0,1.0,270.0,Fa,TA,Y,GdWo,128000.0,07,2007
533208080,FV,35,4017,Pave,Pave,AllPub,Somerst,TwnhsE,2Story,7,5,2006,2007,Gd,TA,625.0,625.0,Y,1250,0.0,0.0,2,1,2,1,5,Detchd,2006.0,2.0,625.0,TA,TA,Y,,171900.0,03,2008
528218100,RL,58,13204,Pave,,AllPub,Gilbert,1Fam,2Story,7,5,2006,2007,TA,TA,608.0,608.0,Y,1458,0.0,0.0,2,0,3,1,6,BuiltIn,2007.0,2.0,454.0,TA,TA,Y,,168165.0,05,2007
905478220,RL,60,11100,Pave,,AllPub,Edwards,1Fam,1.5Fin,5,6,1951,1994,TA,TA,0.0,1080.0,N,1480,1.0,0.0,1,0,4,1,7,Attchd,1951.0,1.0,253.0,TA,TA,Y,,136500.0,07,2007
909254130,RL,53,7128,Pave,,AllPub,Crawfor,1Fam,2.5Unf,7,5,1941,1950,TA,Gd,554.0,918.0,Y,1646,0.0,0.0,2,0,4,1,7,Detchd,1941.0,1.0,240.0,TA,TA,Y,MnPrv,164000.0,08,2007
907131120,RL,-1,9531,Pave,,AllPub,CollgCr,1Fam,2Story,6,5,1998,1998,TA,TA,88.0,794.0,Y,1796,1.0,0.0,2,1,3,1,7,Attchd,1998.0,2.0,546.0,TA,TA,Y,MnPrv,211000.0,05,2007
923252075,RL,62,7706,Pave,,AllPub,Mitchel,1Fam,SLvl,6,5,1993,1996,TA,Gd,0.0,384.0,Y,1091,0.0,1.0,1,0,2,1,5,Attchd,1993.0,1.0,429.0,TA,TA,Y,,131250.0,08,2009
527404030,RL,-1,8510,Pave,,AllPub,NAmes,1Fam,1Story,5,7,1971,1971,TA,TA,543.0,1043.0,Y,1050,1.0,0.0,1,1,3,1,6,Attchd,1971.0,1.0,336.0,TA,TA,Y,,143000.0,07,2009
528221060,RL,149,12589,Pave,,AllPub,Gilbert,1Fam,2Story,6,5,2005,2005,Gd,TA,742.0,742.0,Y,1484,0.0,0.0,2,1,3,1,8,Attchd,2005.0,2.0,390.0,TA,TA,Y,,174000.0,06,2009
527166030,RL,63,9084,Pave,,AllPub,Gilbert,1Fam,2Story,7,5,1998,1998,TA,TA,935.0,935.0,Y,1632,0.0,0.0,2,1,3,1,8,Attchd,1998.0,2.0,462.0,TA,TA,Y,,176500.0,06,2006
903450060,RM,-1,7758,Pave,,AllPub,IDOTRR,1Fam,1.5Fin,7,4,1931,1950,TA,Fa,816.0,1040.0,Y,1818,0.0,0.0,1,1,4,1,7,Detchd,1951.0,1.0,240.0,TA,TA,Y,,169500.0,06,2007
528228545,RL,43,3010,Pave,,AllPub,Blmngtn,TwnhsE,1Story,7,5,2005,2006,Gd,TA,1232.0,1248.0,Y,1248,0.0,0.0,2,0,2,1,5,Attchd,2005.0,2.0,438.0,TA,TA,Y,,167240.0,03,2006
910201050,RM,50,7288,Pave,,AllPub,IDOTRR,1Fam,1.5Fin,5,7,1925,2003,Gd,Gd,936.0,936.0,Y,1601,0.0,0.0,2,0,3,1,6,,,0.0,0.0,,,N,,129850.0,09,2007
531363080,RL,74,7733,Pave,,AllPub,SawyerW,1Fam,1Story,6,5,2005,2005,TA,TA,1118.0,1142.0,Y,1142,0.0,0.0,1,1,3,1,5,,,0.0,0.0,,,Y,,139500.0,01,2006
528458080,FV,72,8640,Pave,,AllPub,Somerst,1Fam,2Story,8,5,2007,2007,Gd,TA,546.0,896.0,Y,1792,0.0,0.0,2,1,3,1,8,Attchd,2007.0,2.0,590.0,TA,TA,Y,,255000.0,11,2007
527358120,RL,104,11361,Pave,,AllPub,NWAmes,1Fam,1Story,6,5,1976,1976,TA,TA,549.0,1193.0,Y,1523,0.0,1.0,2,0,3,1,7,Attchd,1976.0,2.0,478.0,TA,TA,Y,MnPrv,180000.0,05,2008
534477090,RL,80,9600,Pave,,AllPub,NAmes,1Fam,1Story,5,8,1950,2006,TA,Gd,232.0,572.0,Y,1337,1.0,0.0,1,0,3,1,7,Attchd,1950.0,1.0,264.0,TA,TA,Y,,141500.0,09,2008
527358060,RL,70,12243,Pave,,AllPub,NWAmes,1Fam,1Story,5,6,1971,1971,TA,TA,486.0,1484.0,Y,1484,0.0,0.0,2,0,3,1,7,Attchd,1971.0,2.0,487.0,TA,TA,Y,,175000.0,02,2007
528478030,FV,75,9375,Pave,,AllPub,Somerst,1Fam,2Story,8,5,2003,2004,Gd,TA,1053.0,1053.0,Y,1992,0.0,0.0,2,1,3,1,9,Attchd,2003.0,2.0,648.0,TA,TA,Y,,250000.0,08,2008
916384050,RL,67,8368,Pave,,AllPub,Timber,1Fam,1Story,7,5,2006,2007,Gd,TA,1689.0,1689.0,Y,1689,0.0,0.0,2,0,3,1,7,Attchd,2007.0,2.0,433.0,TA,TA,Y,,231713.0,04,2007
905104210,RL,70,8521,Pave,,AllPub,Sawyer,1Fam,1Story,5,5,1967,1967,TA,TA,70.0,912.0,Y,912,0.0,0.0,1,0,3,1,5,Detchd,1974.0,1.0,336.0,TA,TA,Y,MnPrv,125000.0,05,2010
903454060,RM,70,5600,Pave,,AllPub,IDOTRR,2fmCon,2Story,4,5,1930,1950,Fa,Fa,0.0,0.0,N,1092,0.0,0.0,2,0,3,2,7,,,0.0,0.0,,,N,,55000.0,07,2010
903231240,RM,51,6120,Pave,,AllPub,BrkSide,1Fam,1Story,5,7,1925,1950,TA,TA,279.0,768.0,N,1015,0.0,0.0,1,0,3,1,6,Detchd,1925.0,1.0,450.0,TA,TA,Y,MnPrv,88000.0,07,2006
903458060,RM,40,4800,Pave,,AllPub,IDOTRR,1Fam,1Story,4,7,1916,1990,TA,TA,999.0,1196.0,Y,1196,1.0,0.0,1,0,2,1,5,Detchd,1957.0,2.0,440.0,TA,TA,Y,,109900.0,07,2007
923230190,RL,50,6953,Pave,,AllPub,Mitchel,1Fam,1Story,5,7,1971,2004,TA,Gd,395.0,864.0,Y,874,0.0,0.0,1,0,3,1,5,Detchd,1971.0,1.0,352.0,TA,TA,Y,,130000.0,06,2010
528235050,RL,-1,7861,Pave,,AllPub,Gilbert,1Fam,2Story,6,5,2002,2003,Gd,TA,326.0,783.0,Y,1509,1.0,0.0,2,1,3,1,7,Attchd,2002.0,2.0,393.0,TA,TA,Y,,183200.0,06,2006
533352150,RL,-1,9991,Pave,,AllPub,Sawyer,1Fam,1Story,4,4,1976,1993,TA,TA,165.0,1281.0,Y,1620,1.0,0.0,2,0,3,1,8,Attchd,1993.0,2.0,490.0,TA,TA,Y,GdWo,150000.0,06,2009
907254020,RL,73,9066,Pave,,AllPub,CollgCr,1Fam,2Story,8,5,1999,2000,Gd,TA,336.0,1004.0,Y,1852,0.0,0.0,2,1,3,1,7,Attchd,1999.0,3.0,660.0,TA,TA,Y,GdPrv,230000.0,12,2008
908186090,RM,35,3675,Pave,,AllPub,Edwards,TwnhsE,SFoyer,6,5,2005,2006,TA,TA,0.0,547.0,Y,1072,1.0,0.0,1,0,2,1,5,Basment,2005.0,2.0,525.0,TA,TA,Y,,142500.0,10,2006
531363030,RL,63,7500,Pave,,AllPub,SawyerW,1Fam,1Story,7,5,2006,2006,Gd,TA,1087.0,1141.0,Y,1141,1.0,0.0,1,1,3,1,6,Detchd,2006.0,2.0,484.0,TA,TA,Y,,152000.0,06,2009
528172020,RL,74,10927,Pave,,AllPub,NridgHt,1Fam,2Story,8,5,2005,2005,Gd,TA,512.0,1058.0,Y,1904,1.0,0.0,2,1,3,1,8,BuiltIn,2003.0,2.0,736.0,TA,TA,Y,,275000.0,06,2006
903425340,RL,60,9873,Pave,,AllPub,BrkSide,2fmCon,1Story,4,5,1970,1970,TA,TA,171.0,960.0,N,960,1.0,0.0,1,0,3,1,6,Detchd,1970.0,2.0,576.0,TA,TA,Y,,129000.0,05,2006
531363060,RL,63,7500,Pave,,AllPub,SawyerW,1Fam,1Story,7,5,2004,2005,TA,TA,400.0,1080.0,Y,1080,1.0,0.0,1,0,3,1,6,,,0.0,0.0,,,Y,,141000.0,04,2008
902332030,C (all),60,7200,Pave,,AllPub,OldTown,2fmCon,2.5Unf,6,6,1910,1998,TA,TA,168.0,1214.0,N,2291,0.0,1.0,2,0,4,2,9,Detchd,1900.0,2.0,506.0,TA,TA,Y,,133900.0,11,2007
908275200,RL,60,8172,Pave,,AllPub,Edwards,1Fam,1Story,4,5,1955,1955,TA,TA,224.0,768.0,Y,768,0.0,0.0,1,0,2,1,4,Detchd,1959.0,1.0,355.0,TA,TA,Y,MnPrv,125000.0,07,2007
911370520,RM,44,3811,Pave,,AllPub,Crawfor,TwnhsE,1Story,7,5,2004,2005,Gd,TA,120.0,1594.0,Y,1646,1.0,1.0,2,0,2,1,5,Attchd,2004.0,2.0,482.0,TA,TA,Y,,250000.0,07,2008
535180070,RL,72,10011,Pave,,AllPub,NAmes,1Fam,1Story,5,6,1957,1996,TA,TA,710.0,1070.0,Y,1236,0.0,1.0,1,0,2,1,6,Attchd,1957.0,1.0,447.0,TA,TA,Y,MnPrv,134450.0,05,2006
526355170,RL,95,13651,Pave,,AllPub,NAmes,1Fam,1Story,7,6,1973,1973,TA,Gd,343.0,2223.0,Y,2223,1.0,0.0,2,0,3,1,8,Attchd,1973.0,2.0,516.0,TA,TA,Y,,244000.0,02,2007
535154060,RL,-1,12285,Pave,,AllPub,NAmes,1Fam,1Story,7,6,1960,1960,TA,TA,785.0,1329.0,Y,1329,0.0,0.0,1,1,3,1,5,Attchd,1960.0,2.0,441.0,TA,TA,Y,,176000.0,08,2009
907185050,RL,70,8750,Pave,,AllPub,CollgCr,1Fam,2Story,6,5,1998,1998,TA,TA,322.0,928.0,Y,1772,1.0,0.0,2,1,3,1,7,Attchd,1998.0,2.0,492.0,TA,TA,Y,,200000.0,04,2009
528221030,RL,62,8857,Pave,,AllPub,Gilbert,1Fam,2Story,6,5,2006,2006,Gd,TA,738.0,738.0,Y,1495,0.0,0.0,2,1,3,1,7,Attchd,2006.0,2.0,440.0,TA,TA,Y,,171925.0,03,2007
526303060,RL,-1,39384,Pave,,AllPub,NAmes,1Fam,1Story,6,6,1957,1957,TA,TA,595.0,1705.0,Y,1390,1.0,0.0,1,1,1,1,4,Attchd,1957.0,2.0,550.0,TA,TA,Y,,252000.0,10,2006
910202060,RM,40,5436,Pave,,AllPub,IDOTRR,1Fam,1.5Fin,4,8,1922,2007,TA,Gd,61.0,796.0,Y,1154,1.0,0.0,1,0,3,1,7,Detchd,1922.0,1.0,240.0,TA,TA,N,MnPrv,125500.0,05,2010
528228430,RM,-1,3072,Pave,,AllPub,Blmngtn,TwnhsE,1Story,7,5,2004,2004,Gd,TA,306.0,1365.0,Y,1548,1.0,0.0,2,0,2,1,7,Attchd,2004.0,2.0,388.0,TA,TA,Y,,225000.0,09,2006
527450220,RM,21,2058,Pave,,AllPub,BrDale,Twnhs,2Story,6,5,1973,1973,TA,TA,672.0,672.0,Y,1218,0.0,0.0,1,1,4,1,7,Detchd,1973.0,1.0,264.0,TA,TA,Y,,113700.0,12,2007
528429100,RL,49,15218,Pave,,AllPub,Somerst,1Fam,1Story,8,5,2006,2006,Gd,TA,108.0,1670.0,Y,1670,1.0,0.0,2,1,2,1,6,Attchd,2006.0,3.0,928.0,TA,TA,Y,,336820.0,09,2006
907201220,RL,-1,16269,Pave,,AllPub,CollgCr,1Fam,1Story,5,5,1978,1978,TA,TA,282.0,907.0,Y,907,0.0,0.0,1,0,3,1,5,Attchd,1978.0,1.0,343.0,TA,TA,Y,MnPrv,140000.0,07,2009
905476170,RL,58,9098,Pave,,AllPub,Edwards,1Fam,1Story,4,7,1920,2002,TA,TA,180.0,528.0,Y,605,1.0,0.0,1,0,2,1,5,,,0.0,0.0,,,N,,86000.0,07,2007
908127060,RL,74,16287,Pave,,AllPub,Edwards,1Fam,1.5Fin,5,6,1925,1950,TA,Gd,666.0,901.0,Y,1351,1.0,0.0,1,0,3,1,7,Detchd,1975.0,2.0,576.0,TA,TA,N,,122000.0,07,2007
533206020,FV,32,2880,Pave,Pave,AllPub,Somerst,Twnhs,2Story,7,5,2004,2005,Gd,TA,1376.0,1376.0,Y,3005,0.0,0.0,2,1,3,1,9,BuiltIn,2004.0,3.0,704.0,TA,TA,Y,,280750.0,07,2009
531452050,RL,50,7175,Pave,,AllPub,SawyerW,TwnhsE,1Story,6,5,1984,1984,TA,TA,0.0,744.0,Y,752,1.0,0.0,1,0,2,1,4,Attchd,1984.0,1.0,264.0,TA,TA,Y,MnPrv,125000.0,02,2010
907251090,RL,75,9473,Pave,,AllPub,CollgCr,1Fam,2Story,8,5,2002,2002,Gd,TA,324.0,1128.0,Y,2031,1.0,0.0,2,1,3,1,7,Attchd,2002.0,2.0,577.0,TA,TA,Y,,237000.0,03,2008
906378100,RL,64,10475,Pave,,AllPub,CollgCr,1Fam,1Story,8,5,2008,2008,Gd,TA,1694.0,1694.0,Y,1694,0.0,0.0,2,0,3,1,7,Attchd,2008.0,3.0,776.0,TA,TA,Y,,245350.0,02,2010
903202170,RL,50,4960,Pave,,AllPub,BrkSide,1Fam,1.5Fin,5,7,1930,1982,TA,TA,297.0,297.0,Y,1654,0.0,0.0,2,0,3,1,7,Detchd,1955.0,1.0,336.0,TA,TA,N,,137000.0,05,2009
535453150,RL,70,7315,Pave,,AllPub,NAmes,1Fam,1Story,5,6,1958,1958,TA,TA,545.0,1170.0,Y,1170,0.0,1.0,1,0,3,1,6,Attchd,1958.0,1.0,338.0,TA,TA,Y,,140000.0,03,2007
923225360,RM,21,1596,Pave,,AllPub,MeadowV,Twnhs,SLvl,4,5,1973,1973,TA,TA,0.0,462.0,Y,988,1.0,0.0,1,0,2,1,5,BuiltIn,1973.0,1.0,297.0,TA,TA,Y,GdWo,91000.0,11,2009
528188150,RL,36,2448,Pave,,AllPub,NridgHt,Twnhs,2Story,7,5,2003,2004,Gd,TA,191.0,764.0,Y,1626,1.0,0.0,2,1,2,1,6,BuiltIn,2003.0,2.0,474.0,TA,TA,Y,,154000.0,10,2008
532477040,RL,-1,17542,Pave,,AllPub,Veenker,1Fam,2Story,7,7,1974,2003,Gd,TA,36.0,1192.0,Y,2167,1.0,0.0,2,1,3,1,9,Attchd,1974.0,2.0,518.0,TA,TA,Y,MnPrv,294000.0,07,2007
527258020,RL,124,16158,Pave,,AllPub,StoneBr,1Fam,1Story,7,5,2005,2005,Gd,TA,256.0,1530.0,Y,1530,1.0,0.0,2,0,3,1,7,Attchd,2005.0,2.0,430.0,TA,TA,Y,,260000.0,06,2009
527455050,RL,24,2364,Pave,,AllPub,NPkVill,TwnhsE,2Story,6,5,1978,1978,TA,TA,484.0,804.0,Y,1548,0.0,1.0,2,1,3,1,7,Detchd,1978.0,2.0,440.0,TA,TA,Y,,147000.0,07,2009
905401100,RL,-1,10708,Pave,,AllPub,ClearCr,1Fam,1Story,5,5,1955,1993,Gd,TA,470.0,1617.0,Y,1867,1.0,0.0,1,0,2,1,7,Attchd,1955.0,1.0,303.0,TA,TA,Y,GdWo,190000.0,11,2009
535353060,RL,75,9533,Pave,,AllPub,NAmes,1Fam,1Story,5,5,1953,1953,TA,TA,0.0,0.0,Y,1210,0.0,0.0,1,1,2,1,7,Attchd,1953.0,1.0,616.0,TA,TA,Y,MnPrv,102900.0,08,2009
902206220,RM,69,11851,Pave,,AllPub,OldTown,1Fam,1.5Fin,5,7,1948,2009,TA,Gd,247.0,1027.0,Y,1633,0.0,0.0,1,0,3,1,7,Detchd,1948.0,1.0,240.0,TA,TA,Y,,129000.0,06,2010
908186070,RM,35,3675,Pave,,AllPub,Edwards,TwnhsE,SFoyer,6,5,2005,2006,TA,TA,0.0,547.0,Y,1072,1.0,0.0,2,0,2,1,5,Basment,2005.0,2.0,525.0,TA,TA,Y,,140000.0,06,2006
528441090,RL,85,11128,Pave,,AllPub,Somerst,1Fam,1Story,9,5,2005,2006,Ex,TA,300.0,2458.0,Y,2490,1.0,0.0,2,0,2,1,9,Attchd,2005.0,3.0,795.0,TA,TA,Y,GdPrv,468000.0,10,2009
914460020,RL,80,10000,Pave,,AllPub,Mitchel,1Fam,1Story,5,5,2002,2002,Gd,TA,856.0,1441.0,Y,1392,0.0,0.0,2,0,3,1,6,Attchd,2002.0,3.0,650.0,TA,TA,Y,,215000.0,12,2007
528275080,RL,-1,8658,Pave,,AllPub,Gilbert,1Fam,2Story,6,5,2000,2000,TA,TA,250.0,982.0,Y,1889,0.0,0.0,2,1,3,1,9,Attchd,2000.0,2.0,431.0,TA,TA,Y,,215000.0,04,2006
910202030,RM,46,3672,Pave,,AllPub,IDOTRR,1Fam,1Story,5,7,1922,1950,TA,TA,816.0,816.0,Y,816,0.0,0.0,1,0,2,1,5,Detchd,1922.0,1.0,100.0,Fa,Fa,N,,75200.0,09,2007
905200340,RL,102,17920,Pave,,AllPub,Sawyer,1Fam,1Story,5,4,1955,1974,TA,TA,372.0,1763.0,Y,1779,1.0,0.0,1,1,3,1,6,Attchd,1955.0,2.0,454.0,TA,TA,Y,,170000.0,07,2006
535376060,RL,60,10800,Pave,,AllPub,OldTown,1Fam,2Story,5,7,1939,2006,TA,Gd,676.0,676.0,Y,1352,0.0,1.0,2,0,4,1,7,Detchd,1939.0,2.0,720.0,TA,TA,Y,,149000.0,08,2009
905377010,RL,-1,17140,Pave,,AllPub,Edwards,1Fam,1Story,4,6,1956,1956,TA,TA,75.0,1134.0,Y,1229,0.0,0.0,1,0,3,1,6,Attchd,1956.0,1.0,284.0,TA,TA,Y,,135000.0,04,2009
534451170,RL,56,4130,Pave,,AllPub,BrkSide,1Fam,1Story,3,6,1935,2003,Gd,TA,270.0,270.0,Y,729,0.0,0.0,1,0,2,1,5,,,0.0,0.0,,,N,,52000.0,07,2008
903234220,RM,51,6120,Pave,,AllPub,BrkSide,1Fam,1.5Fin,5,6,1938,1950,TA,TA,679.0,952.0,Y,1582,0.0,0.0,2,0,3,1,6,Detchd,1938.0,1.0,250.0,Fa,TA,Y,,150000.0,02,2009
528376010,RL,82,9044,Pave,,AllPub,NoRidge,1Fam,2Story,8,5,1996,1997,Gd,Gd,100.0,1325.0,Y,2538,0.0,0.0,2,1,4,1,8,Attchd,1996.0,3.0,933.0,TA,TA,Y,,330000.0,05,2007
533215030,FV,-1,4538,Pave,,AllPub,Somerst,TwnhsE,1Story,9,5,2001,2001,Gd,TA,306.0,1310.0,Y,1310,1.0,0.0,1,1,1,1,5,Attchd,2001.0,2.0,545.0,TA,TA,Y,,285000.0,07,2008
527402240,RL,-1,7472,Pave,,AllPub,NAmes,1Fam,2Story,7,9,1972,2004,TA,TA,99.0,725.0,Y,1479,1.0,0.0,1,1,4,1,7,Attchd,1972.0,2.0,484.0,TA,TA,Y,,184000.0,06,2007
906392130,RL,79,11646,Pave,,AllPub,CollgCr,1Fam,2Story,6,5,2005,2006,Gd,TA,704.0,704.0,Y,1422,0.0,0.0,2,1,3,1,7,Attchd,2005.0,2.0,440.0,TA,TA,Y,,173000.0,07,2009
528458140,FV,112,12606,Pave,,AllPub,Somerst,1Fam,1Story,9,5,2007,2008,Gd,TA,1530.0,1530.0,Y,1530,0.0,0.0,2,0,3,1,7,Attchd,2008.0,3.0,984.0,TA,TA,Y,,250000.0,05,2009
528427040,RL,75,9910,Pave,,AllPub,Somerst,1Fam,1Story,7,6,2007,2007,Gd,TA,1369.0,1369.0,Y,1369,0.0,0.0,2,0,3,1,5,Attchd,2007.0,2.0,605.0,TA,TA,Y,,213133.0,09,2007
923226290,RM,21,1484,Pave,,AllPub,MeadowV,TwnhsE,2Story,4,4,1972,1972,TA,TA,294.0,546.0,Y,1092,0.0,0.0,1,1,3,1,5,Attchd,1972.0,1.0,253.0,TA,Fa,Y,,79400.0,05,2006
534250335,RL,-1,13355,Pave,,AllPub,NWAmes,1Fam,2Story,7,6,1971,1971,TA,TA,242.0,825.0,Y,1670,0.0,0.0,1,1,4,1,7,Attchd,1971.0,2.0,464.0,TA,TA,Y,,170000.0,05,2008
531367010,RL,91,11024,Pave,,AllPub,SawyerW,1Fam,1Story,7,5,2005,2006,Gd,TA,1400.0,1400.0,Y,1400,0.0,0.0,2,0,3,1,6,Attchd,2005.0,2.0,612.0,TA,TA,Y,,186800.0,10,2006
535151130,RL,70,7728,Pave,,AllPub,NAmes,Duplex,SLvl,5,6,1962,1962,TA,TA,303.0,1106.0,Y,1190,1.0,0.0,1,0,3,1,6,Attchd,1962.0,2.0,540.0,TA,TA,Y,GdWo,132500.0,05,2006
902206020,RM,52,7830,Pave,,AllPub,OldTown,1Fam,1Story,3,5,1921,1950,TA,TA,76.0,492.0,Y,492,1.0,0.0,1,0,1,1,3,Detchd,1921.0,1.0,200.0,Fa,TA,N,,61500.0,06,2006
527451110,RM,24,2368,Pave,,AllPub,BrDale,TwnhsE,2Story,5,6,1970,1970,TA,TA,0.0,765.0,Y,1365,0.0,0.0,1,1,3,1,7,Attchd,1970.0,2.0,440.0,TA,TA,Y,,125000.0,05,2009
535155110,RL,80,9250,Pave,,AllPub,NAmes,1Fam,1Story,5,7,1954,2005,TA,TA,108.0,1056.0,Y,1056,0.0,1.0,1,0,3,1,6,Attchd,1954.0,1.0,260.0,TA,TA,Y,,139400.0,07,2007
528435010,RL,85,9965,Pave,,AllPub,Somerst,1Fam,1Story,7,5,2007,2007,Gd,TA,1528.0,1528.0,Y,1528,0.0,0.0,3,2,3,1,6,Attchd,2007.0,2.0,480.0,TA,TA,Y,,235876.0,09,2007
527375100,RL,-1,9373,Pave,,AllPub,NWAmes,1Fam,1Story,5,7,1975,1975,TA,TA,120.0,1621.0,Y,1621,1.0,0.0,2,0,3,1,7,Attchd,1975.0,2.0,478.0,TA,TA,Y,,213000.0,06,2009
909451140,RM,24,1612,Pave,,AllPub,Blueste,Twnhs,2Story,6,6,1980,1980,TA,TA,561.0,561.0,Y,1229,0.0,0.0,1,1,2,1,5,Attchd,1980.0,2.0,462.0,TA,TA,Y,MnPrv,121000.0,07,2009
528431030,RL,76,10612,Pave,,AllPub,Somerst,1Fam,1Story,8,5,2006,2006,Gd,TA,1496.0,1524.0,Y,1534,0.0,0.0,2,0,3,1,7,Attchd,2006.0,2.0,484.0,TA,TA,Y,,215000.0,01,2007
528118010,RL,101,14215,Pave,,AllPub,NridgHt,1Fam,2Story,8,5,2005,2006,Gd,TA,1158.0,1158.0,Y,2376,0.0,0.0,3,1,4,1,9,BuiltIn,2005.0,3.0,853.0,TA,TA,Y,,325300.0,11,2006
916477060,RL,-1,11800,Pave,,AllPub,Timber,1Fam,2Story,7,5,2003,2004,Gd,TA,356.0,1122.0,Y,2486,1.0,0.0,3,1,5,1,10,BuiltIn,2003.0,2.0,452.0,TA,TA,Y,,279900.0,07,2007
907425035,RM,-1,4438,Pave,,AllPub,CollgCr,TwnhsE,1Story,6,5,2004,2004,Gd,TA,186.0,848.0,Y,848,1.0,0.0,1,0,1,1,4,Attchd,2004.0,2.0,420.0,TA,TA,Y,,144500.0,06,2008
