PID,MS Zoning,Lot Frontage,Lot Area,Street,Alley,Utilities,Neighborhood,Bldg Type,House Style,Overall Qual,Overall Cond,Year Built,Year Remodeled,Exter Qual,Exter Cond,Bsmt Unf Sqft,Total Bsmnt Sqft,Central Air,Living Area Sqft,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom,Kitchen,Total Rooms,Garage Type,Garage Yr Blt,Garage Cars,Garage Area,Garage Qual,Garage Cond,Paved Drive,Fence,Date Sold,SalePrice
527359010,RL,90,11700,Pave,,AllPub,NWAmes,1Fam,2Story,6,6,1968,1968,Gd,TA,143.0,702.0,Y,1743,0.0,1.0,1,2,3,1,7,Attchd,1968.0,2.0,539.0,TA,TA,Y,,06-2007,175000.0
528172050,RL,70,9926,Pave,,AllPub,NridgHt,1Fam,1Story,7,5,2005,2006,Gd,TA,436.0,1614.0,Y,1614,1.0,0.0,2,0,3,1,7,Attchd,2005.0,3.0,878.0,TA,TA,Y,,05-2007,245700.0
528280110,RL,62,7917,Pave,,AllPub,Gilbert,1Fam,2Story,6,5,1999,2000,TA,TA,953.0,953.0,Y,1647,0.0,0.0,2,1,3,1,7,Attchd,1999.0,2.0,460.0,TA,TA,Y,,08-2007,175000.0
527451020,RM,24,2016,Pave,,AllPub,BrDale,TwnhsE,2Story,5,5,1970,1970,TA,TA,630.0,630.0,Y,1302,0.0,0.0,2,1,3,1,6,Detchd,1970.0,2.0,440.0,TA,TA,Y,,04-2007,106000.0
534202170,RL,80,9600,Pave,,AllPub,NAmes,1Fam,1Story,5,5,1967,1967,TA,TA,1568.0,1568.0,Y,1568,0.0,0.0,1,1,3,1,7,Attchd,1967.0,2.0,440.0,TA,TA,Y,,03-2009,143000.0
902406090,RM,81,12150,Pave,Grvl,AllPub,OldTown,1Fam,1.5Fin,5,5,1954,1954,TA,TA,1050.0,1050.0,N,1795,0.0,0.0,2,0,4,1,7,Attchd,1954.0,1.0,352.0,Fa,TA,Y,,11-2008,131500.0
902207120,RM,103,12205,Pave,,AllPub,OldTown,1Fam,1Story,3,1,1949,1992,TA,TA,448.0,448.0,Y,1588,0.0,0.0,2,0,5,1,6,,,0.0,0.0,,,N,MnPrv,12-2008,65000.0
903426180,RM,57,8094,Pave,Grvl,AllPub,OldTown,1Fam,1.5Fin,4,5,1915,1950,TA,Fa,888.0,888.0,Y,1962,0.0,0.0,1,1,4,1,9,Detchd,1915.0,2.0,572.0,TA,TA,Y,GdPrv,06-2010,149500.0
535325450,RL,85,15428,Pave,,AllPub,NAmes,1Fam,1Story,5,6,1951,1991,TA,TA,143.0,884.0,Y,884,1.0,0.0,1,0,2,1,4,Attchd,1951.0,1.0,270.0,TA,TA,Y,,06-2006,142000.0
534127210,RL,-1,11104,Pave,,AllPub,NWAmes,1Fam,SLvl,6,6,1969,1969,TA,TA,599.0,1427.0,Y,1427,0.0,1.0,2,0,4,1,7,Attchd,1969.0,2.0,516.0,TA,TA,Y,,05-2008,183000.0
534427010,RL,98,13260,Pave,,AllPub,NAmes,Duplex,1Story,5,6,1962,2001,TA,TA,228.0,1728.0,Y,1728,2.0,0.0,2,0,6,2,10,,,0.0,0.0,,,Y,,01-2010,84900.0
923204140,RL,100,25000,Pave,,AllPub,Mitchel,Duplex,1Story,5,4,1967,1967,TA,TA,1632.0,1632.0,Y,1632,0.0,0.0,2,0,4,2,8,Attchd,1967.0,2.0,576.0,TA,TA,P,,06-2007,143000.0
903454020,RM,50,9000,Pave,,AllPub,IDOTRR,1Fam,1Story,5,4,1919,1950,TA,TA,610.0,610.0,no,819,0.0,0.0,1,0,2,1,4,,,0.0,0.0,,,N,,09-2006,72000.0
902300260,RM,53,5350,Pave,,AllPub,OldTown,1Fam,2Story,7,8,1920,1965,TA,TA,508.0,624.0,Y,1450,0.0,0.0,1,0,3,1,7,Detchd,1935.0,1.0,288.0,TA,TA,Y,MnPrv,03-2008,132000.0
534430050,RL,60,8550,Pave,,AllPub,NAmes,1Fam,1Story,6,8,1934,1950,TA,TA,242.0,816.0,Y,816,1.0,0.0,1,0,2,1,4,Attchd,1949.0,1.0,240.0,TA,TA,Y,MnPrv,07-2006,129800.0
907412070,RL,65,8450,Pave,,AllPub,CollgCr,1Fam,1Story,7,5,2004,2004,Gd,TA,490.0,1436.0,Y,1436,1.0,0.0,2,0,3,1,8,Attchd,2004.0,2.0,484.0,TA,TA,Y,,04-2008,210000.0
534175100,RL,78,10140,Pave,,AllPub,NWAmes,1Fam,1Story,7,6,1967,1967,TA,TA,713.0,1334.0,yes,1334,1.0,0.0,2,0,3,1,7,Attchd,1967.0,2.0,477.0,TA,TA,Y,,04-2006,164500.0
527180040,RL,85,10176,Pave,,AllPub,Gilbert,1Fam,1Story,7,5,1990,1990,TA,TA,663.0,1300.0,Y,1341,1.0,0.0,1,1,2,1,5,Attchd,1990.0,2.0,506.0,TA,TA,Y,,02-2010,171500.0
534476150,RL,80,9600,Pave,,AllPub,NAmes,1Fam,1Story,6,5,1953,1953,TA,TA,131.0,1416.0,Y,1644,1.0,0.0,1,0,3,1,7,Attchd,1953.0,2.0,418.0,TA,TA,Y,,10-2009,167000.0
911226010,C (all),120,18000,Grvl,,AllPub,IDOTRR,1Fam,1Story,3,4,1935,1950,Fa,TA,894.0,894.0,Y,894,0.0,0.0,1,0,2,1,6,Detchd,1994.0,3.0,1248.0,TA,TA,Y,,08-2008,81000.0
535302140,RL,-1,12774,Pave,,AllPub,NAmes,1Fam,1Story,5,5,1953,1953,TA,TA,232.0,984.0,N,950,0.0,0.0,1,0,2,1,5,Detchd,1953.0,2.0,400.0,TA,TA,Y,GdWo,07-2008,130000.0
534451120,RL,51,5900,Pave,,AllPub,BrkSide,1Fam,1Story,4,7,1923,1958,TA,TA,440.0,440.0,Y,869,0.0,0.0,1,0,2,1,4,,,0.0,0.0,,,Y,,08-2006,85500.0
534479120,RL,79,9492,Pave,,AllPub,NAmes,1Fam,1.5Fin,5,5,1941,1950,TA,TA,359.0,768.0,Y,1376,1.0,0.0,1,0,3,1,6,Attchd,1941.0,1.0,240.0,TA,TA,Y,,04-2007,105000.0
906340080,RL,77,9965,Pave,,AllPub,CollgCr,1Fam,2Story,7,5,2007,2007,Gd,TA,280.0,1264.0,Y,2696,1.0,0.0,2,1,4,1,10,BuiltIn,2007.0,3.0,792.0,TA,TA,Y,,10-2007,383970.0
908208020,RM,80,8546,Pave,,AllPub,Edwards,1Fam,1Story,4,5,2003,2004,TA,TA,1121.0,1121.0,Y,1121,0.0,0.0,2,0,2,1,5,Attchd,2003.0,2.0,440.0,TA,TA,Y,,03-2010,140000.0
907255020,RL,-1,9240,Pave,,AllPub,CollgCr,1Fam,2Story,8,5,2001,2002,Gd,TA,1055.0,1055.0,Y,2263,0.0,0.0,2,1,3,1,7,BuiltIn,2001.0,2.0,905.0,TA,TA,Y,,09-2008,287000.0
534176060,RL,78,9360,Pave,,AllPub,NWAmes,1Fam,1Story,6,7,1972,2006,TA,TA,179.0,1161.0,Y,1381,1.0,0.0,1,1,3,1,5,Attchd,1972.0,2.0,676.0,TA,TA,Y,,03-2010,197500.0
534425015,RL,-1,22002,Pave,,AllPub,NAmes,1Fam,1Story,6,7,1959,1991,TA,Gd,206.0,1592.0,Y,1652,1.0,0.0,1,1,3,1,6,Attchd,1959.0,2.0,510.0,TA,TA,Y,,07-2007,200000.0
907187060,RL,43,12352,Pave,,AllPub,CollgCr,1Fam,2Story,7,5,1998,1999,Gd,TA,215.0,853.0,Y,1753,1.0,0.0,2,1,3,1,7,Attchd,1998.0,2.0,534.0,TA,TA,Y,,03-2007,217000.0
923425030,RL,62,10447,Pave,,AllPub,Mitchel,1Fam,1Story,5,6,1984,1984,TA,TA,348.0,864.0,Y,887,0.0,1.0,1,0,3,1,5,Attchd,1984.0,1.0,288.0,TA,TA,Y,,12-2007,124500.0
923203110,RM,32,4500,Pave,,AllPub,Mitchel,TwnhsE,1Story,6,5,1998,1998,TA,TA,338.0,1204.0,Y,1204,1.0,0.0,2,0,2,1,5,Attchd,1998.0,2.0,412.0,TA,TA,Y,,06-2009,162000.0
905200100,RL,60,12900,Pave,,AllPub,Sawyer,2fmCon,1Story,5,4,1920,1950,TA,TA,0.0,1300.0,Y,1140,1.0,0.0,1,0,3,1,6,CarPort,1920.0,2.0,400.0,TA,TA,Y,,01-2008,95541.0
905201090,RL,-1,14175,Pave,,AllPub,Sawyer,1Fam,1Story,5,6,1956,1987,TA,TA,200.0,1188.0,Y,1437,1.0,0.0,1,1,3,1,6,Detchd,1999.0,2.0,576.0,TA,TA,Y,,11-2006,168000.0
527358200,RL,85,10625,Pave,,AllPub,NWAmes,1Fam,SFoyer,7,6,1974,1974,TA,TA,0.0,1053.0,Y,1173,1.0,0.0,2,0,3,1,6,Attchd,1974.0,2.0,528.0,TA,TA,Y,MnPrv,01-2010,170000.0
902125020,RM,50,9000,Pave,Grvl,AllPub,OldTown,1Fam,2Story,5,6,1880,1991,TA,TA,636.0,636.0,Y,1750,0.0,0.0,1,0,3,1,8,Detchd,1937.0,1.0,240.0,Fa,Po,N,MnPrv,06-2006,124000.0
528114050,RL,110,14977,Pave,,AllPub,NridgHt,1Fam,1Story,8,5,2006,2007,Gd,TA,626.0,1976.0,Y,1976,1.0,0.0,2,0,2,1,7,Attchd,2006.0,3.0,908.0,TA,TA,Y,,07-2007,440000.0
909275030,RH,82,6270,Pave,,AllPub,Crawfor,Duplex,2Story,5,6,1949,1950,TA,TA,717.0,1001.0,N,2002,0.0,0.0,2,0,4,2,8,2Types,1949.0,3.0,871.0,TA,TA,Y,,08-2007,145000.0
903225090,RM,50,5000,Pave,,AllPub,BrkSide,1Fam,1.5Fin,6,7,1947,1950,TA,Gd,605.0,1004.0,Y,1664,0.0,0.0,2,0,3,1,7,Detchd,1950.0,2.0,420.0,TA,TA,Y,,10-2006,159000.0
911370460,RM,44,4750,Pave,,AllPub,Crawfor,TwnhsE,1Story,8,5,2006,2007,Gd,TA,0.0,1573.0,Y,1625,1.0,1.0,2,0,2,1,5,Attchd,2006.0,2.0,538.0,TA,TA,Y,,12-2007,235000.0
527403120,RL,-1,8125,Pave,,AllPub,NAmes,1Fam,1Story,4,4,1971,1971,TA,TA,244.0,858.0,Y,858,0.0,0.0,1,0,3,1,5,,,0.0,0.0,,,Y,,06-2006,88000.0
910203290,RM,59,8263,Pave,,AllPub,IDOTRR,1Fam,1Story,6,5,1920,1950,TA,TA,1012.0,1012.0,Y,1012,0.0,0.0,1,0,2,1,6,Detchd,1920.0,1.0,308.0,TA,TA,Y,MnPrv,05-2007,118400.0
527326130,RL,-1,15611,Pave,,AllPub,NWAmes,1Fam,1Story,5,6,1977,1977,TA,TA,266.0,1126.0,Y,1126,0.0,1.0,2,0,3,1,6,Attchd,1977.0,2.0,540.0,TA,TA,Y,,03-2008,175000.0
528218080,RL,65,10237,Pave,,AllPub,Gilbert,1Fam,2Story,7,5,2006,2006,Gd,TA,738.0,738.0,Y,1492,0.0,0.0,2,1,3,1,8,Attchd,2006.0,2.0,440.0,TA,TA,Y,,09-2006,169985.0
528429090,RL,84,11670,Pave,,AllPub,Somerst,1Fam,1Story,9,5,2006,2006,Ex,TA,1905.0,1905.0,Y,1905,0.0,0.0,2,0,3,1,8,Attchd,2006.0,3.0,788.0,TA,TA,Y,,03-2007,320000.0
535303110,RL,53,8128,Pave,,AllPub,NAmes,1Fam,1Story,6,7,1954,1954,TA,TA,572.0,1062.0,Y,1062,1.0,0.0,1,0,3,1,6,Attchd,1954.0,1.0,297.0,TA,TA,Y,,02-2009,131000.0
906226070,RL,64,7018,Pave,,AllPub,SawyerW,Duplex,1Story,5,5,1979,1979,TA,Fa,0.0,0.0,Y,1535,0.0,0.0,2,0,4,2,8,Attchd,1979.0,2.0,410.0,TA,TA,Y,,06-2009,118964.0
527225035,RL,152,12134,Pave,,AllPub,Gilbert,1Fam,1.5Fin,8,7,1988,2005,Gd,TA,132.0,559.0,Y,1752,0.0,0.0,2,0,4,1,8,Basment,1988.0,2.0,492.0,TA,TA,Y,,06-2010,164000.0
527358140,RL,105,11751,Pave,,AllPub,NWAmes,1Fam,1Story,6,6,1977,1977,TA,TA,1139.0,1844.0,Y,1844,0.0,0.0,2,0,3,1,7,Attchd,1977.0,2.0,546.0,TA,TA,Y,MnPrv,01-2010,190000.0
906394060,RL,78,9316,Pave,,AllPub,CollgCr,1Fam,2Story,7,5,2005,2005,Gd,TA,784.0,784.0,Y,1596,0.0,0.0,2,1,3,1,6,Attchd,2005.0,2.0,610.0,TA,TA,Y,,06-2006,181000.0
906403060,RL,-1,8883,Pave,,AllPub,SawyerW,1Fam,2Story,7,5,1988,1988,Gd,TA,0.0,929.0,Y,1873,1.0,0.0,2,1,3,1,7,Attchd,1988.0,2.0,619.0,TA,TA,Y,GdPrv,05-2007,207000.0
527302185,RL,56,18559,Pave,,AllPub,NWAmes,1Fam,1Story,7,5,1978,1978,Gd,Gd,656.0,2048.0,Y,2064,1.0,0.0,2,0,3,1,7,Attchd,1978.0,2.0,550.0,TA,TA,Y,,08-2008,235000.0
534453080,RL,50,5175,Pave,,AllPub,BrkSide,1Fam,1Story,5,8,1958,2000,TA,TA,254.0,808.0,Y,808,0.0,0.0,1,0,2,1,5,Detchd,1963.0,1.0,308.0,TA,TA,N,,07-2007,112000.0
532378220,RL,-1,8789,Pave,,AllPub,Sawyer,1Fam,1Story,5,6,1967,1967,TA,TA,253.0,912.0,Y,941,0.0,0.0,1,0,3,1,6,Attchd,1967.0,1.0,288.0,TA,TA,Y,,06-2006,129200.0
923227080,RL,83,13383,Pave,,AllPub,Mitchel,1Fam,1Story,5,5,1969,2000,TA,TA,594.0,1188.0,Y,1404,0.0,0.0,2,0,3,1,7,Attchd,1969.0,2.0,504.0,TA,TA,Y,,03-2009,160000.0
902109130,RM,63,7627,Pave,,AllPub,OldTown,2fmCon,2Story,4,6,1920,1950,Fa,TA,600.0,600.0,N,1701,0.0,0.0,2,0,4,2,8,,,0.0,0.0,,,N,,10-2009,94550.0
916326040,RL,115,16905,Pave,,AllPub,Timber,1Fam,1Story,5,6,1959,1959,TA,Gd,383.0,1350.0,Y,1328,0.0,1.0,1,1,2,1,5,Attchd,1959.0,1.0,308.0,TA,TA,P,,07-2007,170000.0
908201120,RL,92,12108,Pave,,AllPub,Edwards,Duplex,1Story,4,4,1955,1955,TA,TA,1307.0,1440.0,N,1440,0.0,0.0,2,0,4,2,8,,,0.0,0.0,,,Y,,09-2008,118000.0
535403280,RL,64,8712,Pave,,AllPub,NAmes,1Fam,1Story,5,7,1957,2000,TA,Gd,132.0,992.0,Y,1306,1.0,0.0,1,0,2,1,5,Detchd,1968.0,1.0,756.0,TA,TA,Y,,05-2009,153000.0
535453200,RL,70,7931,Pave,,AllPub,NAmes,1Fam,1Story,5,5,1959,1959,TA,TA,0.0,1148.0,Y,1148,1.0,0.0,1,0,3,1,6,Attchd,1959.0,1.0,672.0,TA,TA,Y,GdPrv,07-2009,132500.0
923225040,RM,44,4224,Pave,,AllPub,MeadowV,TwnhsE,1Story,5,7,1976,1976,TA,TA,200.0,1040.0,Y,1060,1.0,0.0,1,0,3,1,6,Attchd,1976.0,2.0,572.0,TA,TA,Y,,06-2007,129900.0
528110010,RL,97,13478,Pave,,AllPub,NridgHt,1Fam,2Story,10,5,2008,2008,Ex,TA,384.0,1722.0,Y,2296,1.0,0.0,2,1,3,1,10,BuiltIn,2008.0,3.0,842.0,TA,TA,Y,,06-2009,451950.0
902402010,RM,90,7407,Pave,,AllPub,OldTown,1Fam,1Story,6,7,1957,1996,TA,TA,312.0,912.0,Y,1236,1.0,0.0,1,0,2,1,6,Attchd,1957.0,2.0,923.0,TA,TA,Y,MnPrv,04-2010,149700.0
534251030,RL,-1,16500,Pave,,AllPub,NWAmes,1Fam,SFoyer,6,5,1971,1971,TA,TA,270.0,1232.0,Y,1320,0.0,1.0,2,0,3,1,5,Attchd,1971.0,2.0,495.0,TA,TA,Y,,05-2009,172500.0
902325070,RM,90,8100,Pave,,AllPub,OldTown,1Fam,2.5Unf,5,5,1898,1965,TA,TA,849.0,849.0,N,2138,0.0,0.0,2,0,2,3,11,Detchd,1910.0,2.0,360.0,Fa,Po,N,MnPrv,11-2009,106000.0
908128110,RL,60,6931,Pave,,AllPub,Edwards,1Fam,2Story,7,5,2003,2004,Gd,TA,746.0,746.0,Y,1656,0.0,0.0,2,1,3,1,7,BuiltIn,2003.0,2.0,397.0,TA,TA,Y,,07-2008,165400.0
535453180,RL,70,7903,Pave,,AllPub,NAmes,1Fam,1Story,5,5,1960,1960,TA,TA,503.0,1242.0,Y,1242,1.0,0.0,1,1,3,1,6,Attchd,1960.0,1.0,324.0,TA,TA,Y,,05-2007,152000.0
528108120,RL,102,12858,Pave,,AllPub,NridgHt,1Fam,2Story,9,5,2009,2010,Ex,TA,1590.0,1590.0,Y,2334,0.0,0.0,2,1,3,1,10,Attchd,2009.0,3.0,751.0,TA,TA,Y,,01-2010,376162.0
534403040,RL,85,9350,Pave,,AllPub,NAmes,1Fam,SLvl,6,7,1964,1991,TA,TA,452.0,1302.0,Y,1302,0.0,1.0,2,0,3,1,7,Attchd,1964.0,1.0,309.0,TA,TA,Y,MnPrv,10-2007,158000.0
534278190,RL,70,8680,Pave,,AllPub,NAmes,1Fam,1Story,5,7,1960,1960,TA,TA,894.0,894.0,Y,894,0.0,0.0,1,0,3,1,5,Detchd,1965.0,1.0,312.0,TA,TA,Y,,01-2007,117600.0
908204160,RL,74,6845,Pave,,AllPub,Edwards,Duplex,1Story,4,5,1955,1955,TA,TA,0.0,0.0,N,1152,0.0,0.0,2,0,2,2,6,,,0.0,0.0,,,N,,07-2008,82500.0
528358040,RL,82,9950,Pave,,AllPub,NoRidge,1Fam,2Story,7,5,1995,1995,Gd,TA,638.0,1203.0,Y,2520,0.0,0.0,2,1,4,1,9,Attchd,1995.0,3.0,721.0,TA,TA,Y,,06-2007,290000.0
909252220,RL,63,15564,Pave,,AllPub,Crawfor,1Fam,1.5Fin,6,6,1914,1995,TA,TA,676.0,676.0,Y,1264,0.0,0.0,1,0,3,1,6,Detchd,1994.0,2.0,400.0,TA,TA,Y,,01-2008,147500.0
528231010,RL,182,14572,Pave,,AllPub,Gilbert,1Fam,1Story,7,5,2004,2004,Gd,TA,230.0,1530.0,Y,1530,1.0,0.0,2,0,3,1,7,Attchd,2004.0,3.0,630.0,TA,TA,Y,,11-2007,259000.0
527365030,FV,75,8004,Pave,,AllPub,Somerst,1Fam,2Story,8,5,2009,2009,Gd,TA,288.0,832.0,Y,1935,1.0,0.0,2,1,3,1,8,BuiltIn,2009.0,2.0,552.0,TA,TA,Y,,12-2009,263435.0
905378040,RL,124,18600,Pave,,AllPub,Edwards,1Fam,1.5Fin,3,4,1938,1990,TA,TA,0.0,972.0,Y,1610,0.0,1.0,2,0,4,1,8,Attchd,1938.0,1.0,480.0,TA,TA,Y,,06-2010,124000.0
902110090,RM,69,5805,Pave,Grvl,AllPub,OldTown,1Fam,1Story,5,7,1957,1957,TA,TA,0.0,1347.0,Y,1347,1.0,1.0,1,0,3,1,6,Detchd,1957.0,2.0,551.0,TA,TA,Y,,06-2010,143000.0
909177100,RH,60,7200,Pave,Pave,AllPub,SWISU,Duplex,2Story,4,6,1967,1967,TA,TA,0.0,0.0,Y,2650,0.0,0.0,3,0,6,2,10,,,0.0,0.0,,,Y,,02-2010,160000.0
528358010,RL,59,10593,Pave,,AllPub,NoRidge,1Fam,1Story,7,5,1996,1996,Gd,TA,801.0,1720.0,Y,1720,1.0,0.0,2,0,3,1,7,Attchd,1996.0,2.0,527.0,TA,TA,Y,,03-2010,260400.0
902134100,RM,60,6756,Pave,,AllPub,OldTown,1Fam,1Story,5,6,1910,1950,TA,TA,481.0,481.0,N,899,0.0,0.0,1,0,2,1,5,Detchd,1930.0,1.0,200.0,Fa,TA,P,,09-2008,78000.0
911370450,RM,59,5568,Pave,,AllPub,Crawfor,TwnhsE,1Story,8,5,2006,2007,Gd,TA,0.0,1573.0,Y,1625,1.0,1.0,2,0,2,1,5,Attchd,2006.0,2.0,495.0,TA,TA,Y,,10-2007,375000.0
908275180,RL,60,8172,Pave,,AllPub,Edwards,1Fam,1.5Fin,4,6,1954,1972,TA,TA,941.0,941.0,Y,1470,0.0,0.0,2,0,4,1,7,Detchd,1958.0,1.0,548.0,TA,TA,Y,,05-2008,135000.0
909256020,RL,51,6191,Pave,,AllPub,SWISU,1Fam,1.5Fin,5,4,1941,1950,TA,TA,440.0,824.0,N,1288,0.0,0.0,1,0,4,1,6,Detchd,1941.0,1.0,240.0,TA,TA,Y,,11-2006,112000.0
909179020,RL,102,15863,Pave,,AllPub,SWISU,1Fam,2.5Fin,7,3,1920,1970,TA,TA,301.0,824.0,Y,3082,1.0,0.0,2,1,5,1,12,Basment,1970.0,2.0,672.0,TA,TA,Y,,08-2009,197000.0
903227150,RM,53,6360,Pave,,AllPub,BrkSide,1Fam,1.5Fin,5,6,1942,1950,TA,TA,316.0,835.0,Y,1453,0.0,0.0,1,1,3,1,7,Detchd,1942.0,1.0,240.0,TA,TA,Y,,03-2010,132000.0
907202220,RL,75,9675,Pave,,AllPub,CollgCr,1Fam,1Story,5,6,1975,1975,TA,TA,102.0,864.0,Y,879,0.0,0.0,1,0,3,1,5,Attchd,1975.0,2.0,440.0,TA,TA,Y,,09-2007,120000.0
909254150,RL,53,5362,Pave,,AllPub,Crawfor,1Fam,1.5Fin,5,6,1910,2003,TA,TA,661.0,661.0,Y,1250,0.0,0.0,2,0,3,1,8,Detchd,1985.0,2.0,552.0,TA,TA,Y,,11-2007,139000.0
528445060,RL,73,8987,Pave,,AllPub,Somerst,1Fam,1Story,8,5,2005,2006,Gd,TA,1595.0,1595.0,Y,1595,0.0,0.0,2,0,2,1,6,Attchd,2005.0,3.0,880.0,TA,TA,Y,,05-2010,221500.0
909275050,RL,60,7200,Pave,,AllPub,Crawfor,1Fam,2Story,7,6,1931,2000,TA,Fa,776.0,776.0,Y,1502,0.0,0.0,1,1,3,1,6,Attchd,1931.0,1.0,270.0,TA,TA,P,MnPrv,02-2008,149000.0
909279080,RL,-1,11275,Pave,,AllPub,Crawfor,1Fam,1.5Fin,6,7,1932,1950,TA,TA,0.0,854.0,Y,1991,0.0,0.0,1,1,3,1,7,Detchd,1977.0,2.0,432.0,TA,Fa,Y,,03-2007,220000.0
909250080,RL,43,5707,Pave,,AllPub,SWISU,1Fam,2Story,6,6,1935,1950,TA,TA,583.0,583.0,Y,1242,0.0,0.0,1,1,3,1,6,Detchd,1926.0,1.0,180.0,Fa,TA,Y,,03-2009,105000.0
528458110,FV,75,9000,Pave,,AllPub,Somerst,1Fam,1Story,8,5,2008,2008,Gd,TA,488.0,1566.0,Y,1566,1.0,0.0,2,0,3,1,7,Attchd,2008.0,2.0,750.0,TA,TA,Y,,04-2010,262500.0
527402250,RL,-1,12537,Pave,,AllPub,NAmes,1Fam,1Story,5,6,1971,2008,TA,TA,344.0,1078.0,Y,1078,1.0,0.0,1,1,3,1,6,Attchd,1971.0,2.0,500.0,TA,TA,Y,,04-2010,149900.0
905452070,RL,50,9350,Pave,,AllPub,Edwards,Duplex,SFoyer,5,5,1975,1975,TA,TA,0.0,864.0,N,864,1.0,0.0,1,0,2,1,4,,,0.0,0.0,,,Y,,04-2008,99600.0
902202070,RM,50,5925,Pave,,AllPub,OldTown,1Fam,1Story,4,7,1937,2000,TA,TA,739.0,907.0,Y,1131,0.0,0.0,1,0,2,1,7,Detchd,1995.0,2.0,672.0,TA,TA,Y,MnPrv,03-2007,89471.0
528458130,FV,75,9000,Pave,,AllPub,Somerst,1Fam,2Story,8,5,2007,2007,Gd,TA,1120.0,1184.0,Y,2610,0.0,0.0,2,1,4,1,11,BuiltIn,2007.0,2.0,550.0,TA,TA,Y,,08-2007,303477.0
535383100,RL,60,10800,Pave,Grvl,AllPub,OldTown,2fmCon,2Story,4,7,1900,2000,TA,TA,0.0,0.0,N,1294,0.0,0.0,2,0,3,2,7,,,0.0,0.0,,,N,,08-2008,106250.0
903200050,RL,-1,7446,Pave,,AllPub,BrkSide,1Fam,1Story,4,5,1941,1950,TA,TA,522.0,788.0,Y,788,0.0,0.0,1,0,2,1,4,,,0.0,0.0,,,Y,GdWo,04-2006,100000.0
534453150,RL,92,7438,Pave,,AllPub,BrkSide,1Fam,1.5Fin,5,8,1908,1991,TA,TA,504.0,504.0,Y,1252,0.0,0.0,1,0,3,1,5,Attchd,1986.0,2.0,576.0,TA,TA,Y,MnPrv,06-2006,127000.0
527110020,RL,-1,8530,Pave,,AllPub,Gilbert,1Fam,SLvl,7,5,1995,1996,TA,TA,384.0,384.0,Y,1474,0.0,0.0,2,1,3,1,7,BuiltIn,1995.0,2.0,400.0,TA,TA,Y,,05-2009,
534125080,RL,78,11700,Pave,,AllPub,NWAmes,1Fam,2Story,6,6,1968,1968,TA,TA,429.0,727.0,Y,1556,0.0,0.0,1,1,4,1,8,Attchd,1968.0,2.0,441.0,TA,TA,Y,,05-2009,154000.0
527325240,RL,90,13068,Pave,,AllPub,NWAmes,1Fam,1Story,6,5,1976,1976,TA,TA,273.0,1211.0,Y,1211,1.0,0.0,2,0,3,1,6,Attchd,1976.0,2.0,461.0,TA,TA,Y,MnPrv,11-2008,161000.0
905453040,RL,83,10420,Pave,,AllPub,Edwards,1Fam,1Story,6,5,2009,2009,TA,TA,1176.0,1212.0,Y,1212,0.0,0.0,2,0,3,1,6,Attchd,2009.0,2.0,460.0,TA,TA,Y,,03-2010,186000.0
907410100,RL,70,8400,Pave,,AllPub,CollgCr,1Fam,2Story,7,5,2005,2005,Gd,TA,784.0,784.0,Y,1611,0.0,0.0,2,1,3,1,6,Attchd,2005.0,2.0,572.0,TA,TA,Y,,03-2006,195800.0
908227010,RL,72,7822,Pave,,AllPub,Edwards,1Fam,1.5Fin,6,3,1915,1950,TA,Fa,832.0,832.0,Y,1338,0.0,0.0,2,0,3,1,7,Detchd,1974.0,2.0,528.0,TA,TA,N,GdPrv,05-2006,92000.0
534401190,RL,80,9200,Pave,,AllPub,NAmes,1Fam,1Story,6,6,1965,1965,TA,TA,244.0,1136.0,Y,1136,1.0,0.0,1,0,3,1,5,Attchd,1965.0,1.0,384.0,TA,TA,Y,,07-2008,140000.0
527427210,RH,26,8773,Pave,,AllPub,NAmes,TwnhsE,1Story,6,5,2002,2002,Gd,TA,536.0,1487.0,Y,1419,1.0,0.0,2,0,2,1,4,Attchd,2002.0,2.0,543.0,TA,TA,Y,,09-2006,190000.0
534430090,RL,57,8280,Pave,,AllPub,NAmes,1Fam,1Story,6,5,1950,1950,TA,TA,932.0,932.0,Y,932,0.0,0.0,1,0,2,1,4,Attchd,1950.0,1.0,306.0,TA,TA,Y,GdPrv,11-2007,124000.0
534402060,RL,115,10500,Pave,,AllPub,NAmes,1Fam,1Story,5,5,1964,1964,TA,Gd,294.0,1292.0,Y,1292,1.0,0.0,1,1,3,1,6,Detchd,1964.0,2.0,520.0,TA,TA,Y,,07-2009,145100.0
905480150,RL,60,9600,Pave,,AllPub,Edwards,1Fam,1.5Fin,6,5,1924,1950,TA,TA,572.0,572.0,N,1096,0.0,0.0,1,0,2,1,5,,,0.0,0.0,,,N,,04-2008,79000.0
528178090,RL,112,16451,Pave,,AllPub,NridgHt,1Fam,2Story,8,5,2003,2003,Gd,TA,1765.0,1765.0,Y,2690,0.0,0.0,2,1,4,1,9,BuiltIn,2003.0,3.0,795.0,TA,TA,Y,,07-2008,370000.0
